,PS1Current1,PS2Current2,PS1Voltage,PS2Voltage,SystemBoardPwrConsumption,Fan.Embedded.1,Fan.Embedded.2,Fan.Embedded.3,Fan.Embedded.4,Fan.Embedded.5,Fan.Embedded.6,CPU1Temp,CPU2Temp,SystemBoardInletTemp,SystemBoardExhaustTemp,CPU3Temp,CPU4Temp,timestamp,server,model_name,proc_core_speed,proc_l2_cache,proc_l3_cache
2184,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,28.0,2020-05-07 11:38:01,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2185,0.6,0.6,230.0,230.0,260.0,12720.0,12720.0,12720.0,12840.0,12600.0,12600.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:38:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2186,0.6,0.6,230.0,230.0,234.0,12600.0,12720.0,12840.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:39:11,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2187,0.8,0.8,230.0,230.0,364.0,12840.0,12720.0,13080.0,12840.0,12840.0,12600.0,29.0,29.0,17.0,23.0,27.0,30.0,2020-05-07 11:39:46,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2188,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12600.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:40:19,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2189,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12840.0,12720.0,12600.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:40:54,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2190,0.8,0.8,230.0,230.0,364.0,12720.0,12960.0,12960.0,12960.0,12720.0,12600.0,29.0,29.0,17.0,23.0,27.0,31.0,2020-05-07 11:41:28,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2191,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12600.0,27.0,27.0,17.0,23.0,25.0,27.0,2020-05-07 11:42:02,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2192,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:42:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2193,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,12960.0,12960.0,12960.0,12720.0,29.0,29.0,17.0,23.0,28.0,30.0,2020-05-07 11:43:11,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2194,0.6,0.6,230.0,230.0,260.0,12720.0,12720.0,12960.0,12960.0,12720.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:43:50,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2195,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:44:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2196,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:45:05,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2197,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:45:40,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2198,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:46:16,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2199,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:46:49,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2200,0.6,0.6,230.0,230.0,260.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:47:23,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2201,0.6,0.6,230.0,230.0,338.0,12720.0,12960.0,12840.0,12960.0,12720.0,12600.0,29.0,29.0,17.0,23.0,26.0,28.0,2020-05-07 11:47:59,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2202,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:48:32,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2203,0.6,0.6,230.0,230.0,260.0,12720.0,12720.0,12840.0,12840.0,12600.0,12600.0,29.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:49:06,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2204,0.6,0.6,230.0,230.0,234.0,12840.0,12600.0,12840.0,12840.0,12600.0,12720.0,29.0,30.0,17.0,23.0,25.0,28.0,2020-05-07 11:49:40,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2205,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12600.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:50:14,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2206,0.6,0.6,230.0,230.0,234.0,12600.0,12720.0,12840.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:50:50,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2207,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,28.0,27.0,17.0,23.0,26.0,27.0,2020-05-07 11:51:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2208,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,27.0,2020-05-07 11:52:00,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2209,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12840.0,12600.0,12600.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:52:32,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2210,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,27.0,17.0,23.0,26.0,30.0,2020-05-07 11:53:08,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2211,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:53:42,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2212,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:54:15,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2213,0.6,0.6,230.0,230.0,234.0,12720.0,12600.0,12840.0,12840.0,12600.0,12720.0,28.0,28.0,17.0,23.0,28.0,27.0,2020-05-07 11:54:49,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2214,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12720.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:55:22,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2215,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:55:56,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2216,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12840.0,12840.0,28.0,27.0,17.0,23.0,26.0,30.0,2020-05-07 11:56:30,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2217,0.6,0.6,230.0,230.0,234.0,12720.0,12840.0,12840.0,12840.0,12720.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:57:03,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2218,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 11:57:45,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2219,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:58:20,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2220,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 11:58:53,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2221,0.8,0.8,230.0,230.0,364.0,12720.0,12840.0,12840.0,12840.0,12720.0,12600.0,29.0,29.0,17.0,23.0,27.0,30.0,2020-05-07 11:59:30,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2222,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 12:00:04,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2223,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12600.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 12:00:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2224,0.6,0.6,230.0,230.0,312.0,12600.0,12720.0,12840.0,12840.0,12960.0,12720.0,29.0,28.0,17.0,23.0,26.0,30.0,2020-05-07 12:01:11,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2225,0.6,0.6,230.0,230.0,234.0,12600.0,12840.0,12840.0,12840.0,12720.0,12720.0,28.0,27.0,17.0,23.0,25.0,27.0,2020-05-07 12:01:44,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2226,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12720.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 12:02:17,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2227,0.6,0.6,230.0,230.0,338.0,12720.0,12720.0,12960.0,12840.0,12840.0,12600.0,29.0,27.0,17.0,23.0,26.0,29.0,2020-05-07 12:02:54,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2228,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,27.0,2020-05-07 12:03:27,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2229,0.6,0.6,230.0,230.0,234.0,12720.0,12600.0,12840.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 12:04:01,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2230,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,12840.0,12840.0,12840.0,12720.0,29.0,29.0,17.0,23.0,26.0,29.0,2020-05-07 12:04:35,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2231,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12720.0,12840.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,26.0,2020-05-07 12:05:10,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2232,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12720.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 12:05:46,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2233,0.8,0.8,230.0,230.0,364.0,12600.0,12840.0,12840.0,12840.0,12720.0,12720.0,29.0,29.0,17.0,23.0,28.0,29.0,2020-05-07 12:06:21,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2234,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,27.0,27.0,17.0,23.0,26.0,27.0,2020-05-07 12:06:55,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2235,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12840.0,27.0,27.0,17.0,23.0,25.0,27.0,2020-05-07 12:07:29,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2236,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,28.0,27.0,17.0,23.0,25.0,27.0,2020-05-07 12:08:08,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2237,0.6,0.6,230.0,230.0,234.0,12720.0,12600.0,12960.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,27.0,2020-05-07 12:08:42,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2238,0.6,0.6,230.0,230.0,364.0,12720.0,13080.0,13080.0,12840.0,12720.0,12720.0,29.0,26.0,17.0,23.0,28.0,31.0,2020-05-07 12:09:20,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2239,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12720.0,12960.0,12600.0,12720.0,28.0,27.0,17.0,23.0,26.0,27.0,2020-05-07 12:09:56,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2240,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12720.0,12720.0,28.0,27.0,17.0,23.0,25.0,27.0,2020-05-07 12:10:29,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2241,0.8,0.8,230.0,230.0,364.0,12840.0,12720.0,13080.0,12960.0,13080.0,12720.0,29.0,29.0,17.0,23.0,26.0,31.0,2020-05-07 12:11:04,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2242,0.6,0.6,230.0,230.0,234.0,12720.0,12600.0,12960.0,12960.0,12600.0,12720.0,27.0,27.0,17.0,23.0,26.0,27.0,2020-05-07 12:11:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2243,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,27.0,26.0,17.0,23.0,25.0,26.0,2020-05-07 12:12:13,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2244,0.8,0.6,230.0,230.0,338.0,12720.0,12720.0,12840.0,12960.0,12840.0,12720.0,29.0,27.0,17.0,23.0,26.0,31.0,2020-05-07 12:12:49,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2245,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12840.0,28.0,27.0,17.0,23.0,26.0,27.0,2020-05-07 12:13:24,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2246,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,27.0,27.0,17.0,23.0,25.0,27.0,2020-05-07 12:13:59,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2247,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,13080.0,12960.0,12960.0,12840.0,29.0,30.0,17.0,23.0,28.0,30.0,2020-05-07 12:14:34,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2248,0.6,0.6,230.0,230.0,234.0,12840.0,12600.0,12840.0,12840.0,12600.0,12720.0,28.0,27.0,18.0,23.0,26.0,27.0,2020-05-07 12:15:12,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2249,0.6,0.6,230.0,230.0,364.0,12600.0,12960.0,12840.0,12960.0,12600.0,12720.0,29.0,27.0,18.0,24.0,26.0,30.0,2020-05-07 12:15:54,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2250,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,28.0,27.0,18.0,24.0,26.0,27.0,2020-05-07 12:16:30,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2251,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12960.0,12600.0,12720.0,28.0,27.0,18.0,24.0,26.0,27.0,2020-05-07 12:17:03,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2252,0.8,0.8,230.0,230.0,364.0,12600.0,13080.0,12840.0,12960.0,12840.0,12720.0,29.0,29.0,18.0,24.0,29.0,31.0,2020-05-07 12:17:38,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2253,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12720.0,12840.0,12600.0,12720.0,28.0,27.0,18.0,24.0,26.0,27.0,2020-05-07 12:18:14,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2254,0.6,0.6,230.0,230.0,234.0,12720.0,12600.0,12960.0,12840.0,12720.0,12720.0,28.0,27.0,18.0,24.0,26.0,27.0,2020-05-07 12:18:49,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2255,0.8,0.8,230.0,230.0,364.0,12720.0,12840.0,12840.0,12720.0,12600.0,12720.0,29.0,30.0,18.0,24.0,29.0,32.0,2020-05-07 12:19:22,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2256,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12720.0,28.0,27.0,18.0,24.0,26.0,27.0,2020-05-07 12:20:01,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2257,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,28.0,28.0,18.0,24.0,26.0,27.0,2020-05-07 12:20:35,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2258,0.8,0.8,230.0,230.0,364.0,12720.0,13200.0,12840.0,12840.0,12720.0,12720.0,30.0,31.0,18.0,24.0,29.0,33.0,2020-05-07 12:21:09,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2259,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12840.0,12600.0,12840.0,28.0,28.0,18.0,24.0,26.0,27.0,2020-05-07 12:21:43,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2260,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12600.0,28.0,27.0,18.0,24.0,26.0,31.0,2020-05-07 12:22:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2261,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12840.0,12840.0,12600.0,12840.0,28.0,27.0,18.0,24.0,26.0,28.0,2020-05-07 12:23:02,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2262,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12840.0,12600.0,12720.0,28.0,27.0,18.0,24.0,26.0,27.0,2020-05-07 12:23:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2263,0.8,0.8,230.0,230.0,364.0,12720.0,12840.0,12960.0,12840.0,12840.0,12720.0,29.0,31.0,18.0,24.0,30.0,31.0,2020-05-07 12:24:14,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2264,0.6,0.6,230.0,230.0,234.0,12720.0,12840.0,12840.0,12720.0,12600.0,12720.0,28.0,28.0,18.0,24.0,27.0,28.0,2020-05-07 12:24:50,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2265,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,28.0,28.0,18.0,24.0,26.0,27.0,2020-05-07 12:25:24,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2266,0.8,0.8,230.0,230.0,364.0,12840.0,12720.0,12960.0,12840.0,12840.0,12840.0,30.0,30.0,18.0,24.0,29.0,31.0,2020-05-07 12:26:00,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2267,0.6,0.6,230.0,230.0,234.0,12960.0,12840.0,12960.0,12840.0,12600.0,12720.0,28.0,28.0,18.0,24.0,27.0,27.0,2020-05-07 12:26:37,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2268,0.6,0.6,230.0,230.0,234.0,12600.0,12600.0,12960.0,12840.0,12600.0,12720.0,28.0,28.0,19.0,24.0,26.0,27.0,2020-05-07 12:27:12,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2269,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,12960.0,12840.0,12960.0,12720.0,30.0,29.0,19.0,24.0,29.0,31.0,2020-05-07 12:27:47,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2270,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12720.0,12720.0,28.0,28.0,19.0,25.0,27.0,28.0,2020-05-07 12:28:20,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2271,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,28.0,27.0,19.0,25.0,26.0,27.0,2020-05-07 12:28:55,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2272,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-07 12:29:38,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2273,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-07 12:30:14,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2274,0.8,0.6,230.0,230.0,364.0,12840.0,12720.0,12960.0,12960.0,12840.0,12720.0,31.0,31.0,19.0,25.0,29.0,32.0,2020-05-07 12:30:50,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2275,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12720.0,12720.0,29.0,29.0,19.0,25.0,27.0,28.0,2020-05-07 12:31:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2276,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-07 12:32:02,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2277,0.8,0.8,230.0,230.0,364.0,12720.0,12840.0,12960.0,12840.0,12600.0,12720.0,31.0,31.0,19.0,25.0,29.0,31.0,2020-05-07 12:32:40,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2278,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12720.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-07 12:33:14,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2279,0.6,0.6,230.0,230.0,234.0,12840.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-07 12:33:49,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2280,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,12960.0,12840.0,12720.0,12720.0,31.0,31.0,19.0,25.0,29.0,31.0,2020-05-07 12:34:23,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2281,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12720.0,12840.0,12720.0,12720.0,29.0,28.0,19.0,25.0,27.0,28.0,2020-05-07 12:34:59,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2282,0.6,0.6,230.0,230.0,364.0,12720.0,12840.0,12840.0,12840.0,13320.0,12720.0,31.0,28.0,19.0,25.0,27.0,32.0,2020-05-07 12:35:40,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2283,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12840.0,30.0,29.0,19.0,25.0,28.0,29.0,2020-05-07 12:36:16,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2284,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,29.0,20.0,25.0,27.0,29.0,2020-05-07 12:36:51,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2285,0.8,0.8,230.0,230.0,364.0,12720.0,12720.0,12960.0,12840.0,13080.0,12720.0,31.0,32.0,20.0,26.0,30.0,33.0,2020-05-07 12:37:26,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2286,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-07 12:38:02,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2287,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12960.0,12600.0,12720.0,29.0,29.0,20.0,26.0,27.0,28.0,2020-05-07 12:38:38,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2288,0.8,0.8,230.0,230.0,364.0,12720.0,12960.0,12960.0,12960.0,12720.0,12720.0,31.0,32.0,20.0,26.0,30.0,32.0,2020-05-07 12:39:14,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2289,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12600.0,30.0,29.0,20.0,26.0,28.0,29.0,2020-05-07 12:39:51,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
2290,0.6,0.6,230.0,230.0,234.0,12720.0,12720.0,12960.0,12840.0,12600.0,12720.0,29.0,29.0,20.0,26.0,28.0,29.0,2020-05-07 12:40:25,100.101.12.68,PowerEdge R840,2.10 GHz,22x1 MB,30976 KB
